gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,2,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6934,8,6.1231,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0176,2.4,1203.76
gfx950,256,4,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6934,8,6.7951,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.022,4.32,1089.24
gfx950,256,8,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6934,8,6.3294,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0178,9.28,1179.09
gfx950,256,16,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6934,8,6.5214,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0222,18.01,1163.22
gfx950,256,32,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6934,8,7.1167,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0216,33.0,1100.45
gfx950,256,48,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6934,8,7.5711,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0216,46.54,1066.86
gfx950,256,64,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,12995,7,7.8271,flydsl_gemm5_abf16_wbf16_bf16_t16x64x128_split_k7_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0273,60.02,1063.37
gfx950,256,80,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,10225,7,8.2527,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k7_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0197,71.15,1038.31
gfx950,256,96,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,13498,7,9.1773,flydsl_gemm5_abf16_wbf16_bf16_t32x64x128_split_k7_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0198,76.78,960.48
gfx950,256,112,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,10231,7,8.9109,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k7_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0196,92.26,1016.77
gfx950,256,128,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,15283,7,9.7223,flydsl_gemm5_abf16_wbf16_bf16_t32x64x128_split_k7_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0194,96.64,957.19
gfx950,256,144,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,6,12.5083,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,84.5,763.64
gfx950,256,160,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1203,6,12.5706,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,93.42,779.41
gfx950,256,176,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,218,7,12.944,opus_gemm_flatmm_splitk_256x96x32x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,99.8,775.91
gfx950,256,192,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1218,7,12.7599,opus_gemm_flatmm_splitk_256x96x32x64_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,110.45,806.37
gfx950,256,208,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,7,13.2541,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,115.19,794.84
gfx950,256,224,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,212,6,13.6293,opus_gemm_flatmm_splitk_256x32x96x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,120.63,790.99
gfx950,256,240,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,7,13.6221,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,129.32,809.45
gfx950,256,256,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1200,7,13.3999,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,140.23,841.21
gfx950,256,288,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,6,14.2169,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,148.69,827.45
gfx950,256,320,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1200,6,14.0827,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,166.79,870.23
gfx950,256,352,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,6,15.1451,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0183,170.6,841.64
gfx950,256,384,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,6,15.1596,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0184,185.93,873.26
gfx950,256,416,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,6,15.4695,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0181,197.39,887.54
gfx950,256,448,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,6,15.9937,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0183,205.6,889.18
gfx950,256,480,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,6,16.1355,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0182,218.35,911.83
gfx950,256,512,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.7068,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.016,224.94,910.07
gfx950,256,544,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.8996,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.016,236.28,928.77
gfx950,256,576,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,17.2579,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0162,244.98,937.97
gfx950,256,608,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.7596,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0135,251.29,939.15
gfx950,256,640,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.1416,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0134,258.94,946.47
gfx950,256,672,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1220,4,18.2271,opus_gemm_flatmm_splitk_256x96x64x64_2x1_16x16x32_0x0x0_wgpcu1_nooob,0.0,270.61,968.99
gfx950,256,704,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.9482,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0136,272.71,958.06
gfx950,256,736,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,19.3752,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0137,278.82,962.31
gfx950,256,768,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,19.7858,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0134,284.91,967.18
gfx950,256,800,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,3,20.4947,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0104,286.51,957.71
gfx950,256,832,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,3,21.7508,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0104,280.77,925.0
gfx950,256,864,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1221,4,22.0594,opus_gemm_flatmm_splitk_256x96x64x64_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,287.49,934.34
gfx950,256,896,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,21.6908,native,0.0,303.2,972.88
gfx950,256,928,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,21.6173,native,0.0,315.1,998.93
gfx950,256,960,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,21.5731,native,0.0,326.63,1023.76
gfx950,256,992,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,24.2715,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,299.99,930.19
gfx950,256,1024,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1200,2,24.4494,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,307.42,943.53
gfx950,256,1088,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1200,2,25.3728,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,314.74,947.93
gfx950,256,1152,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,26.4923,native,0.0,319.18,944.98
gfx950,256,1216,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,26.1445,native,0.0,341.39,995.15
gfx950,256,1280,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,26.4113,native,0.0,355.73,1022.32
gfx950,256,1344,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1221,4,27.2167,opus_gemm_flatmm_splitk_256x96x64x64_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,362.46,1028.19
gfx950,256,1408,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,27.769,native,0.0,372.17,1043.14
gfx950,256,1472,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,27.9079,native,0.0,387.15,1073.17
gfx950,256,1536,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,28.3241,native,0.0,398.05,1092.11
gfx950,256,1600,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1200,2,37.4108,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,313.92,853.12
gfx950,256,1664,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,30.1712,native,0.0,404.82,1090.41
gfx950,256,1728,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,30.6007,native,0.0,414.49,1107.23
gfx950,256,1792,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,30.5265,native,0.0,430.88,1142.13
gfx950,256,1856,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,31.5114,native,0.0,432.32,1137.63
gfx950,256,1920,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,32.4126,native,0.0,434.8,1136.32
gfx950,256,1984,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,32.524,native,0.0,447.75,1162.66
gfx950,256,2048,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,29.9782,native,0.0,501.44,1294.18
gfx950,256,4096,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,52.2449,native,0.0,575.46,1344.72
gfx950,256,6144,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,70.0322,native,0.0,643.95,1452.36
gfx950,256,8192,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,85.0491,native,0.0,707.0,1565.79
gfx950,256,10240,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,94.1512,native,0.0,798.31,1748.53
gfx950,256,12288,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,108.6717,native,0.0,829.97,1804.37
gfx950,256,14336,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,114.9339,auto,0.0,915.54,1979.76
gfx950,256,16384,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1401,0,110.8565,opus_gemm_mono_tile_512x128x256x64_2x4_16x16x32_0x0x0_nooob,0.0,1084.82,2336.34
gfx950,256,32768,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,170.5685,native,0.0,1410.1,2993.85
gfx950,256,1,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6934,8,6.6123,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0254,2.22,2222.59
gfx950,256,2,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,9648,7,6.6536,flydsl_gemm5_abf16_wbf16_bf16_t16x64x128_split_k7_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0186,4.41,2211.26
gfx950,256,4,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6934,8,6.6483,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0261,8.83,2217.95
gfx950,256,8,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6934,8,6.819,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0205,17.22,2172.04
gfx950,256,16,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,9654,8,7.2839,flydsl_gemm5_abf16_wbf16_bf16_t16x64x128_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0205,32.25,2051.4
gfx950,256,24,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6934,8,7.5462,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0214,46.69,1997.47
gfx950,256,32,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,9654,8,7.7982,flydsl_gemm5_abf16_wbf16_bf16_t16x64x128_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0216,60.24,1949.73
gfx950,256,40,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,7556,7,8.0468,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k7_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0194,72.97,1905.78
gfx950,256,48,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,7562,7,8.6791,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k7_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0193,81.19,1782.04
gfx950,256,56,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,7556,7,9.1822,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k7_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0197,89.53,1698.67
gfx950,256,64,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,13498,7,9.5976,flydsl_gemm5_abf16_wbf16_bf16_t32x64x128_split_k7_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.02,97.89,1638.81
gfx950,256,72,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,8,12.5422,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,84.27,1264.51
gfx950,256,80,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,218,8,12.56,opus_gemm_flatmm_splitk_256x96x32x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,93.5,1273.15
gfx950,256,88,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,218,8,12.8186,opus_gemm_flatmm_splitk_256x96x32x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,100.78,1257.69
gfx950,256,96,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1218,8,12.8114,opus_gemm_flatmm_splitk_256x96x32x64_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,110.0,1268.63
gfx950,256,104,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,8,12.8654,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,118.67,1273.49
gfx950,256,112,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,8,13.18,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,124.75,1253.04
gfx950,256,120,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,8,13.2986,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,132.47,1251.72
gfx950,256,128,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1200,7,13.1436,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,142.96,1276.46
gfx950,256,136,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,5,14.6343,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0163,136.43,1155.39
gfx950,256,144,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,5,14.7386,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0164,143.43,1156.1
gfx950,256,152,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,7,14.7955,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0201,150.81,1160.52
gfx950,256,160,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,7,15.147,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0199,155.07,1142.24
gfx950,256,168,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,15.1167,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0162,163.15,1153.2
gfx950,256,176,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,15.1096,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0164,171.0,1162.42
gfx950,256,184,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,8,15.3488,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0219,175.98,1152.84
gfx950,256,192,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,15.2528,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0162,184.79,1168.69
gfx950,256,200,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.784,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0163,186.01,1137.66
gfx950,256,208,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.6534,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0161,195.07,1155.53
gfx950,256,216,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.8885,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0163,199.57,1146.68
gfx950,256,224,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,16.0577,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0161,204.78,1142.76
gfx950,256,232,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,16.0787,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0163,211.82,1149.42
gfx950,256,240,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.031,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0163,219.78,1161.01
gfx950,256,248,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.381,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0162,222.25,1144.21
gfx950,256,256,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.3251,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0164,230.2,1156.16
gfx950,256,264,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.6057,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0163,233.39,1144.51
gfx950,256,272,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.4912,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0164,242.13,1160.41
gfx950,256,280,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.7351,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0165,245.62,1151.33
gfx950,256,288,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.8014,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0163,251.64,1154.59
gfx950,256,296,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.612,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0139,246.72,1108.89
gfx950,256,304,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.78,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0138,251.0,1105.78
gfx950,256,312,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.832,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0139,256.85,1109.91
gfx950,256,320,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.9117,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0139,262.27,1112.29
gfx950,256,328,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.181,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0138,264.84,1103.02
gfx950,256,336,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.3968,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0138,268.12,1097.21
gfx950,256,344,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.2675,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0138,276.44,1112.15
gfx950,256,352,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.4308,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0138,280.37,1109.41
gfx950,256,376,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.9513,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0138,291.26,1099.68
gfx950,256,384,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.9619,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0138,297.29,1105.98
gfx950,256,416,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,3,20.7081,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0106,294.9,1038.04
gfx950,256,448,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,21.5668,native,0.0,304.94,1021.02
gfx950,256,480,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,23.1867,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,303.9,972.3
gfx950,256,512,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,19.4215,native,0.0,387.0,1187.79
gfx950,256,544,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,2,27.1352,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0061,294.3,869.46
gfx950,256,576,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,21.0495,native,0.0,401.71,1145.74
gfx950,256,608,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,26.5456,native,0.0,336.23,928.27
gfx950,256,640,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,26.8312,native,0.0,350.16,937.93
gfx950,256,672,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1221,4,27.658,opus_gemm_flatmm_splitk_256x96x64x64_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,356.68,928.85
gfx950,256,704,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,28.1021,native,0.0,367.76,932.83
gfx950,256,736,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,28.0228,native,0.0,385.56,954.18
gfx950,256,768,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,28.1604,native,0.0,400.36,968.13
gfx950,256,800,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,2,37.7212,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,311.34,736.65
